name,time,pressure1,pressure2,pressure3,pressure4,temperature1,temperature2,temperature3,temperature4,temperature5
test12,2024-03-23T23:55:47.705457498Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-23T23:56:13.889607276Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T23:56:22.290892918Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T23:56:47.961464294Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-23T23:57:13.888447506Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T23:57:22.290354505Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T23:57:48.221351071Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-23T23:58:13.891677862Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T23:58:22.295043343Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T23:58:48.460940577Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-23T23:59:13.88897477Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T23:59:22.291439646Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T23:59:48.708471297Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:00:13.893778128Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:00:22.295130276Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:00:48.963148878Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:01:13.890878402Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:01:22.296985648Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:01:49.220140153Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:02:13.89182093Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:02:22.297522368Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:02:49.467495607Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:03:13.89389077Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:03:22.299561418Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:03:49.717817714Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:04:13.892985317Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:04:22.29751865Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:04:49.968485998Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:05:13.899641901Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:05:22.299127477Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:05:50.226812946Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:06:13.894466181Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:06:22.303283478Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:06:50.463704924Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:07:13.898737054Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:07:22.300846Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:07:50.715345749Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:08:13.896676259Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:08:22.303486846Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:08:50.968886192Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:09:13.898973905Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:09:22.301393892Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:09:51.221023998Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:10:13.897555252Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:10:22.306474066Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:10:51.475696569Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:11:13.901626389Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:11:22.304480744Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:11:51.718534577Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:12:13.899611707Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:12:22.305555224Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:12:51.97261952Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:13:13.898899631Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:13:22.30717981Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:13:52.240706085Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:14:13.903025049Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:14:22.318902022Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:14:52.474290255Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:15:13.900799611Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:15:22.30795582Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:15:52.718979666Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:16:13.897819754Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:16:22.308538628Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:16:52.977133199Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:17:13.908269469Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:17:22.310231941Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:17:53.224247583Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:18:13.903751007Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:18:22.313607327Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:18:53.477539695Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:19:13.905787441Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:19:22.314638396Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:19:53.720551484Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:20:13.905535467Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:20:22.31713642Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:20:53.974377073Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:21:13.908551754Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:21:22.313708759Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:21:54.223402367Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:22:13.909120519Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:22:22.315809978Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:22:54.476008588Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:23:13.910055816Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:23:22.312252857Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:23:54.725284605Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:24:13.907648974Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:24:22.317488647Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:24:54.974012917Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:25:13.910101434Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:25:22.3183075Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:25:55.223185836Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:26:13.910007388Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:26:22.318117223Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:26:55.478217185Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:27:13.912790295Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:27:22.321030247Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:27:55.728781041Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:28:13.912118192Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:28:22.320906587Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:28:55.977141166Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:29:13.915500137Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:29:22.32451224Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:29:56.22981882Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:30:13.912867917Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:30:22.323746465Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:30:56.480935631Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:31:13.914063637Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:31:22.323930748Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:31:56.732786353Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:32:13.918045582Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:32:22.328324832Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:32:56.980079589Z,NA,NA,NA,NA,19.5,NA,NA,NA,NA
test12,2024-03-24T00:33:13.91511262Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:33:22.330714049Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:33:57.22477416Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:34:13.918034215Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:34:22.326494777Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:34:57.47937908Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:35:13.916026669Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:35:22.327102995Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:35:57.725632728Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:36:13.917940765Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:36:22.328626733Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:36:57.977474215Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:37:13.918466936Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:37:22.332216964Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:37:58.22681149Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:38:13.922398896Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:38:22.332048782Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:38:58.475446206Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:39:13.920006142Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:39:22.332843894Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:39:58.719472355Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:40:13.924671868Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:40:22.332552613Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:40:58.971025841Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:41:13.917416477Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:41:22.334286415Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:41:59.250466454Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:42:13.923682971Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:42:22.335644275Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:42:59.466538504Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:43:13.924812444Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:43:22.336606271Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:43:59.713525555Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:44:13.923859246Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:44:22.337682092Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:44:59.962084283Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:45:13.926476635Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:45:22.338966629Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:46:00.207116409Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:46:13.929351256Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:46:22.339938834Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:47:00.451595679Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:47:13.928269649Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:47:22.336965343Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:48:00.697289958Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:48:13.92708512Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:48:22.340343804Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:49:00.941213413Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:49:13.930160488Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:49:22.345299446Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:50:01.190632521Z,NA,NA,NA,NA,19.375,NA,NA,NA,NA
test12,2024-03-24T00:50:13.928967067Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:50:22.344475075Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:51:01.441122496Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T00:51:13.92923499Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:51:22.345494184Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:52:01.683311211Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T00:52:13.930275508Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:52:22.344673637Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:53:01.931455507Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T00:53:13.930165875Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:53:22.345873007Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:54:02.180831314Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T00:54:13.931891816Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:54:22.347225009Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:55:02.424523701Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T00:55:13.933232403Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:55:22.350482674Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:56:02.662523113Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T00:56:13.93319377Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:56:22.348864708Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:57:02.919394473Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T00:57:13.933913363Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:57:22.349761928Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:58:03.159831169Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T00:58:13.93674452Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:58:22.350749283Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:59:03.409833413Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T00:59:13.935551766Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T00:59:22.352425743Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:00:03.653839545Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T01:00:13.953939142Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:00:22.356470002Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:01:03.897745705Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T01:01:13.939414103Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:01:22.354046823Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:02:04.144521556Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T01:02:13.938429872Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:02:22.355902646Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:03:04.387549645Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T01:03:13.93998051Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:03:22.359570743Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:04:04.637010893Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T01:04:13.941951469Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:04:22.35878808Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:05:04.877872951Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T01:05:13.939298659Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:05:22.359669225Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:06:05.123990338Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T01:06:13.946566849Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:06:22.360602956Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:07:05.366505104Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T01:07:13.941158785Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:07:22.363935397Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:08:05.613808605Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T01:08:13.942340885Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:08:22.363382704Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:09:05.858868821Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:09:13.94249815Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:09:22.363003965Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:10:06.098229724Z,NA,NA,NA,NA,19.25,NA,NA,NA,NA
test12,2024-03-24T01:10:13.944350671Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:10:22.366835559Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:11:06.34231196Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:11:13.94691064Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:11:22.365491479Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:12:06.586325771Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:12:13.949247282Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:12:22.367466095Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:13:06.830056134Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:13:13.945464476Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:13:22.370590745Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:14:07.084325666Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:14:13.947232655Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:14:22.373784385Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:15:07.316642924Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:15:13.947440202Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:15:22.3673844Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:16:07.55383754Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:16:13.95243767Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:16:22.371287573Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:17:07.798667981Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:17:13.948911831Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:17:22.369096456Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:18:08.038844433Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:18:13.956189899Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:18:22.370995581Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:19:08.282783048Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:19:13.951577311Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:19:22.371909216Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:20:08.541033382Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:20:13.956408535Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:20:22.372854765Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:21:08.766782985Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:21:13.953247403Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:21:22.373762028Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:22:09.014538814Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:22:13.953720671Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:22:22.374130276Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:23:09.253047861Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:23:13.955715988Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:23:22.375724033Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:24:09.495838315Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:24:13.959390531Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:24:22.376944827Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:25:09.738119472Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
test12,2024-03-24T01:25:13.956498434Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:25:22.384996591Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-24T01:26:09.978403466Z,NA,NA,NA,NA,19.125,NA,NA,NA,NA
